iter	RMSE
1517	0.3560343206
1518	0.3560133105
1519	0.3559844712
1520	0.35596599
1521	0.355937734
1522	0.3559101592
1523	0.3558831525
1524	0.3558626248
1525	0.3558374754
1526	0.3558007355
1527	0.3557847892
1528	0.3557703292
1529	0.355742529
1530	0.355708335
1531	0.3556708715
1532	0.3556368516
1533	0.3556147697
1534	0.355587846
1535	0.3555676118
1536	0.3555340605
1537	0.3555135562
1538	0.3554925498
1539	0.3554619523
1540	0.35543836
1541	0.3554214446
1542	0.3554007785
1543	0.3553815418
1544	0.3553651867
1545	0.3553262664
1546	0.3553031275
1547	0.3552849486
1548	0.3552616519
1549	0.3552353714
1550	0.3552205867
1551	0.3552026874
1552	0.3551737228
1553	0.3551557549
1554	0.3551236543
1555	0.3550880525
1556	0.3550549816
1557	0.3550379793
1558	0.3550116615
1559	0.3549791373
1560	0.3549516614
1561	0.3549285523
1562	0.3549080815
1563	0.35488669
1564	0.3548461659
1565	0.3548219136
1566	0.3547892438
1567	0.3547665664
1568	0.3547521462
1569	0.3547211017
1570	0.354695114
1571	0.3546784645
1572	0.3546619815
1573	0.3546302221
1574	0.3546134811
1575	0.3545962194
1576	0.3545826265
1577	0.3545572189
1578	0.3545344043
1579	0.3545089738
1580	0.3544847136
1581	0.3544558461
1582	0.3544383107
1583	0.3544160001
1584	0.3543857758
1585	0.3543720898
1586	0.3543467157
1587	0.3543217878
1588	0.3543082645
1589	0.3542905179
1590	0.3542738988
1591	0.354246157
1592	0.3542290067
1593	0.3542085648
1594	0.3541829182
1595	0.354159887
1596	0.3541383977
1597	0.3541197993
1598	0.3540957848
1599	0.3540711474
1600	0.3540520977
1601	0.3540009652
1602	0.3539824149
1603	0.3539482939
1604	0.3539217007
1605	0.3538938276
1606	0.353879391
1607	0.3538637245
1608	0.3538409345
1609	0.3538124032
1610	0.3538062737
1611	0.3537870752
1612	0.3537562925
1613	0.3537343047
1614	0.3537082419
1615	0.3536906409
1616	0.3536687058
1617	0.3536363069
1618	0.3535979139
1619	0.3535786384
1620	0.353554818
1621	0.3535330826
1622	0.3534975796
1623	0.353489053
1624	0.3534779127
1625	0.3534574851
1626	0.3534383109
1627	0.3534196867
1628	0.3533898171
1629	0.3533734725
1630	0.3533397994
1631	0.3533114666
1632	0.3532941967
1633	0.3532766476
1634	0.3532608365
1635	0.353244635
1636	0.353224941
1637	0.3531974971
1638	0.3531748065
1639	0.3531408287
1640	0.3531235018
1641	0.3531032336
1642	0.3530850492
1643	0.3530647799
1644	0.3530343947
1645	0.3530066774
1646	0.3529712722
1647	0.3529493685
1648	0.3529235275
1649	0.3528943078
1650	0.3528748009
1651	0.3528467813
1652	0.3528220485
1653	0.3527563764
1654	0.3527391208
1655	0.3527172675
1656	0.3527039388
1657	0.3526916012
1658	0.3526705695
1659	0.3526559198
1660	0.3526259782
1661	0.3526016344
1662	0.3525819026
1663	0.3525677653
1664	0.3525437247
1665	0.3525162412
1666	0.3524092074
1667	0.3523862925
1668	0.3523581117
1669	0.3523355327
1670	0.3523113187
1671	0.3522970822
1672	0.3522739315
1673	0.352247965
1674	0.3522271376
1675	0.3522002625
1676	0.3521776101
1677	0.3521621338
1678	0.3521390756
1679	0.3521232977
1680	0.3520993935
1681	0.3520423474
1682	0.3520134901
1683	0.3519945034
1684	0.3519570887
1685	0.3519315268
1686	0.3519217042
1687	0.3518987227
1688	0.3518818014
1689	0.3518574778
1690	0.3518286658
1691	0.3518142537
1692	0.3518012167
1693	0.3517786557
1694	0.3517625851
1695	0.3517501641
1696	0.3517298376
1697	0.3517107427
1698	0.3516929376
1699	0.3516774867
1700	0.3516563261
1701	0.3516397301
1702	0.3516068509
1703	0.3515879359
1704	0.3515686234
1705	0.3515464244
1706	0.3515308677
1707	0.3515028653
1708	0.3514769706
1709	0.3514762377
1710	0.3514563787
1711	0.3514243977
1712	0.3513975674
1713	0.3513829442
1714	0.3513532611
1715	0.3513222365
1716	0.3513039875
1717	0.3512804546
1718	0.351250514
1719	0.3512255405
1720	0.3511995523
1721	0.3511843176
1722	0.3511638642
1723	0.3511315844
1724	0.3511104121
1725	0.351086365
1726	0.3510717093
1727	0.3510396261
1728	0.3510119147
1729	0.3509927559
1730	0.3509614793
1731	0.3509432763
1732	0.3508926416
1733	0.3508826274
1734	0.3508657728
1735	0.3508351273
1736	0.3508152634
1737	0.3507935297
1738	0.3507777273
1739	0.3507533413
1740	0.3507383125
1741	0.3507156317
1742	0.3507023174
1743	0.3506897789
1744	0.3506580221
1745	0.3506355639
1746	0.3506179474
1747	0.3505890939
1748	0.350586725
1749	0.350559015
1750	0.3505410249
1751	0.3505170366
1752	0.3504931084
1753	0.350476178
1754	0.35045265
1755	0.3504276239
1756	0.3504099265
1757	0.3503816483
1758	0.3503525858
1759	0.3503302895
1760	0.3503028683
1761	0.3502938
1762	0.3502654663
1763	0.3502436969
1764	0.350228709
1765	0.3502141952
1766	0.3501957156
1767	0.3501784899
1768	0.3501772484
1769	0.3501543374
1770	0.350152299
1771	0.3501228974
1772	0.3501018202
1773	0.3500773111
1774	0.3500571091
1775	0.3500382139
1776	0.3500146628
1777	0.349985917
1778	0.3499732815
1779	0.3499596025
1780	0.3499349178
1781	0.3499174104
1782	0.3498973466
1783	0.3498778201
1784	0.3498513796
1785	0.3498509792
1786	0.3498242499
1787	0.3498057344
1788	0.3497866551
1789	0.349771826
1790	0.3497445749
1791	0.3497307409
1792	0.3496834877
1793	0.3496604881
1794	0.3496320129
1795	0.3496016581
1796	0.3495848194
1797	0.349568429
1798	0.3495435841
1799	0.3495216307
1800	0.3494973553
1801	0.3494896314
1802	0.3494645276
1803	0.3494506418
1804	0.3494269541
1805	0.349411098
1806	0.3493963044
1807	0.349376755
1808	0.3493662903
1809	0.3493512793
1810	0.3493314799
1811	0.3493159542
1812	0.3492905291
1813	0.3492605533
1814	0.3492460562
1815	0.3492268559
1816	0.3492003895
1817	0.3491770113
1818	0.349156789
1819	0.349118687
1820	0.3490947642
1821	0.3490719561
1822	0.349062434
1823	0.3489846348
1824	0.3489641622
1825	0.3489376497
1826	0.3489177309
1827	0.3488975848
1828	0.3488767435
1829	0.3488604297
1830	0.3488395352
1831	0.3488204835
1832	0.3488047448
1833	0.3487619806
1834	0.3487468923
1835	0.3487092715
1836	0.3486914421
1837	0.3486734073
1838	0.3486522631
1839	0.3486336529
1840	0.3486129513
1841	0.3485896504
1842	0.3485690735
1843	0.3485501986
1844	0.3485316064
1845	0.3485154208
1846	0.3484973203
1847	0.3484654169
1848	0.3484481412
1849	0.3484237782
1850	0.3484069334
1851	0.3483923246
1852	0.3483644438
1853	0.3483463638
1854	0.3483205251
1855	0.3482989338
1856	0.3482685494
1857	0.3482476261
1858	0.3482263544
1859	0.3481972605
1860	0.348185492
1861	0.3481672582
1862	0.3481438308
1863	0.3481234755
1864	0.3481046182
1865	0.3480809088
1866	0.3480610351
1867	0.3480466797
1868	0.3480228298
1869	0.3479992654
1870	0.3479762765
1871	0.3479544046
1872	0.3479311412
1873	0.3479142293
1874	0.3478916714
1875	0.3478773568
1876	0.3478767239
1877	0.3478582326
1878	0.3478434875
1879	0.3478279487
1880	0.3478095812
1881	0.3477856987
1882	0.3477624673
1883	0.3477504076
1884	0.3477253292
1885	0.347702715
1886	0.3476759945
1887	0.3476595899
1888	0.3476343243
1889	0.3476147805
1890	0.3475991326
1891	0.3475823356
1892	0.3475650598
1893	0.3475458047
1894	0.3475349018
1895	0.3475130649
1896	0.3474923611
1897	0.3474648259
1898	0.3474435671
1899	0.3474184093
1900	0.3473859676
1901	0.3473649734
1902	0.3473473603
1903	0.347325668
1904	0.3473045044
1905	0.3472786098
1906	0.347260809
1907	0.3472382765
1908	0.3472219711
1909	0.3472040706
1910	0.3471859504
1911	0.3471650074
1912	0.3471559147
1913	0.3471390244
1914	0.3471211733
1915	0.3471042443
1916	0.3470834085
1917	0.3470597894
1918	0.3470372292
1919	0.3470199501
1920	0.3470003264
1921	0.3469789058
1922	0.3469591347
1923	0.3469309371
1924	0.3469101059
1925	0.3468854029
1926	0.3468611857
1927	0.3468479641
1928	0.3468209599
1929	0.3467999197
1930	0.3467859345
1931	0.3467632713
1932	0.3467370908
1933	0.3467207445
1934	0.3467202795
1935	0.346697208
1936	0.3466747458
1937	0.3466519582
1938	0.3466272685
1939	0.3466059098
1940	0.3465947336
1941	0.3465753834
1942	0.3465517447
1943	0.3465282837
1944	0.3465057065
1945	0.3464875438
1946	0.3464675192
1947	0.3464604637
1948	0.3464367586
1949	0.3464171568
1950	0.3463874625
1951	0.3463697721
1952	0.3463492023
1953	0.3463287498
1954	0.3462994259
1955	0.3462769301
1956	0.3462574276
1957	0.3462340277
1958	0.3462162715
1959	0.3462025481
1960	0.3461896525
1961	0.346166037
1962	0.3461472564
1963	0.3461469606
1964	0.3461224965
1965	0.3461080117
1966	0.3460893559
1967	0.3460670692
1968	0.3460452697
1969	0.3460191656
1970	0.3460043656
1971	0.3459903392
1972	0.3459732058
1973	0.3459726115
1974	0.3459568555
1975	0.3459368956
1976	0.3459047524
1977	0.3458837796
1978	0.3458684833
1979	0.3458524332
1980	0.3458464411
1981	0.3458291446
1982	0.3458055832
1983	0.3457859744
1984	0.3457706347
1985	0.3457703529
1986	0.3457508198
1987	0.3457296558
1988	0.3457026659
1989	0.3456794764
1990	0.3456522192
1991	0.3456300959
1992	0.3456043133
1993	0.3455901876
1994	0.3455746741
1995	0.3455543603
1996	0.3455348508
1997	0.3455104942
1998	0.3454876758
1999	0.3454751661
2000	0.345440933
2001	0.3454263595
2002	0.3454138839
2003	0.3453825245
2004	0.3453630193
2005	0.3453510809
2006	0.3453298029
2007	0.3453025776
2008	0.3452908521
2009	0.3452705193
2010	0.3452609361
2011	0.3452313333
2012	0.3452077769
2013	0.3451930018
2014	0.3451747826
2015	0.3451553073
2016	0.3451503139
2017	0.3451217648
2018	0.3451009908
2019	0.3450828893
2020	0.345060315
2021	0.3450420061
2022	0.3450181332
2023	0.3449938824
2024	0.3449457135
2025	0.3448635857
2026	0.3448549846
2027	0.3448272896
2028	0.3447628912
2029	0.3447625151
2030	0.3447575246
2031	0.3447348672
2032	0.3447148207
2033	0.3446931167
2034	0.3446780938
2035	0.3446562934
2036	0.3446390084
2037	0.3446197583
2038	0.3446181138
2039	0.3446043811
2040	0.3445916953
2041	0.3445730518
2042	0.344552625
2043	0.3445281382
2044	0.3445084867
2045	0.3444780677
2046	0.3444563752
2047	0.3444399083
2048	0.3444213286
2049	0.3444083549
2050	0.3443930684
2051	0.3443724893
2052	0.3443530394
2053	0.3443344091
2054	0.3443188725
2055	0.3443045494
2056	0.3442900578
2057	0.3442646381
2058	0.344244032
2059	0.3442249765
2060	0.3442050354
2061	0.3441851787
2062	0.3441776173
2063	0.3441580616
2064	0.3441348381
2065	0.3441141864
2066	0.344098232
2067	0.3440807937
2068	0.3440715951
2069	0.3440490548
2070	0.3440339971
2071	0.3440222251
2072	0.343999335
2073	0.3439902976
2074	0.3439770978
2075	0.3439479511
2076	0.3439212925
2077	0.3438980752
2078	0.3438722002
2079	0.3438437269
2080	0.3438278462
2081	0.3438134193
2082	0.343796501
2083	0.343773479
2084	0.3437544015
2085	0.3437268257
2086	0.3437072371
2087	0.3436845654
2088	0.3436691161
2089	0.3436548966
2090	0.343628767
2091	0.3436051813
2092	0.3435967618
2093	0.3435783509
2094	0.3435598315
2095	0.3435365406
2096	0.343516067
2097	0.3434963242
2098	0.3434939661
2099	0.3434796103
2100	0.3434619432
2101	0.3434497376
2102	0.3434360805
2103	0.3434191121
2104	0.3434013679
2105	0.3433708846
2106	0.3433604855
2107	0.343335671
2108	0.3433171805
2109	0.3433169629
2110	0.3433028316
2111	0.3432925334
2112	0.3432660662
2113	0.3432403994
2114	0.3432162869
2115	0.3431959099
2116	0.3431764315
2117	0.3431603371
2118	0.3431489869
2119	0.3431218896
2120	0.3431003275
2121	0.3430854171
2122	0.3430570899
2123	0.3430555841
2124	0.3430382004
2125	0.3430173483
2126	0.3430167191
2127	0.342996358
2128	0.3429772088
2129	0.342962775
2130	0.3429303916
2131	0.3429082322
2132	0.3428962487
2133	0.3428713952
2134	0.3428545966
2135	0.3428339657
2136	0.3428209301
2137	0.3427923452
2138	0.3427671153
2139	0.3427527243
2140	0.3427397696
2141	0.342721965
2142	0.3427090502
2143	0.3426888443
2144	0.3426648687
2145	0.342640947
2146	0.3426182205
2147	0.3426011692
2148	0.3425791194
2149	0.3425586578
2150	0.3425382437
2151	0.3425180524
2152	0.3424952471
2153	0.3424799183
2154	0.3424640307
2155	0.3424460554
2156	0.3424253673
2157	0.342418044
2158	0.3423960525
2159	0.3423673556
2160	0.3423439509
2161	0.3423141442
2162	0.3422947581
2163	0.3422709839
2164	0.3422576717
2165	0.3422435819
2166	0.3422223746
2167	0.3422045781
2168	0.3421955724
2169	0.3421521681
2170	0.3421360497
2171	0.3421242809
2172	0.3421092697
2173	0.3420874926
2174	0.342069756
2175	0.3420551131
2176	0.3420359326
2177	0.3420356086
2178	0.3420101067
2179	0.3419882443
2180	0.3419734269
2181	0.3419623822
2182	0.3419452293
2183	0.3419322304
2184	0.3419120999
2185	0.3418983678
2186	0.3418713726
2187	0.3418479552
2188	0.3418366031
2189	0.3418233828
2190	0.3418137411
2191	0.3417958068
2192	0.341772786
2193	0.3417493717
2194	0.3417283798
2195	0.3417104836
2196	0.3417022269
2197	0.3416833413
2198	0.3416550652
2199	0.341631256
2200	0.3416136936
2201	0.3415902037
2202	0.3415710293
2203	0.3415390304
2204	0.3415242551
2205	0.3415225818
2206	0.3415051317
2207	0.3414811633
2208	0.3414691391
2209	0.3414447877
2210	0.3414240901
2211	0.3414037913
2212	0.3413880612
2213	0.3413623491
2214	0.3413389319
2215	0.3413191271
2216	0.3412997748
2217	0.3412824869
2218	0.3412631832
2219	0.3412486193
2220	0.3412269009
2221	0.341203152
2222	0.3411901953
2223	0.3411665339
2224	0.3411467446
2225	0.3411323655
2226	0.3411114491
2227	0.3410866709
2228	0.3410729679
2229	0.3410557917
2230	0.3410548586
2231	0.3410328269
2232	0.3410196497
2233	0.3410036271
2234	0.340991406
2235	0.3409706532
2236	0.3409487579
2237	0.3409250945
2238	0.340912
2239	0.3408991636
2240	0.3408716544
2241	0.3408484925
2242	0.3408298204
2243	0.3408107783
2244	0.3407928294
2245	0.3407721463
2246	0.3407600306
2247	0.3407433214
2248	0.34073141
2249	0.3407187405
2250	0.3407010822
2251	0.3406792236
2252	0.3406641099
2253	0.3406482237
2254	0.3406287976
2255	0.3406104884
2256	0.3405861523
2257	0.3405680061
2258	0.3405507763
2259	0.340534395
2260	0.3405229572
2261	0.3405009317
2262	0.340479921
2263	0.3404577893
2264	0.3404398614
2265	0.3404135262
2266	0.3403942967
2267	0.3403765254
2268	0.3403563414
2269	0.3403320937
2270	0.3403161565
2271	0.3402916022
2272	0.3402695008
2273	0.3402459362
2274	0.3402307399
2275	0.3402104573
2276	0.3401949831
2277	0.3401671109
2278	0.3401538834
2279	0.3401322888
2280	0.3400753896
2281	0.3400561515
2282	0.3400267596
2283	0.340005561
2284	0.3399846661
2285	0.3399673269
2286	0.3399369667
2287	0.3399230588
2288	0.339911426
2289	0.3398614761
2290	0.3398358279
2291	0.3398217278
2292	0.339811011
2293	0.3398107196
2294	0.3397905942
2295	0.3397654243
2296	0.3397423416
2297	0.3397119213
2298	0.3396953005
2299	0.3396751854
2300	0.3396613786
2301	0.3396491618
2302	0.3396285118
2303	0.339609628
2304	0.3395910733
2305	0.3395760511
2306	0.3395570993
2307	0.3395271242
2308	0.3395089886
2309	0.3394874698
2310	0.3394635982
2311	0.3394377737
2312	0.3394307695
2313	0.3394096851
2314	0.3393960387
2315	0.3393793362
2316	0.3393491542
2317	0.3393303371
2318	0.3393111053
2319	0.3392966261
2320	0.3392799213
2321	0.3392519028
2322	0.3392322238
2323	0.3392179066
2324	0.3391916301
2325	0.339183445
2326	0.3391630302
2327	0.3391433298
2328	0.3391299595
2329	0.3391117719
2330	0.339096392
2331	0.3390812574
2332	0.3390631868
2333	0.3390472558
2334	0.339033211
2335	0.3390226383
2336	0.3390024205
2337	0.3389834868
2338	0.3389725007
2339	0.3389647132
2340	0.3389469667
2341	0.3389219556
2342	0.3389014847
2343	0.3388790368
2344	0.3388788047
2345	0.3388591387
2346	0.3388341877
2347	0.3388129882
2348	0.3387950118
2349	0.3387766634
2350	0.3387567302
2351	0.3387371835
2352	0.338723367
2353	0.3387227798
2354	0.3387007568
2355	0.3386827937
2356	0.3386690687
2357	0.3386484556
2358	0.3386279769
2359	0.3386168447
2360	0.3386048717
2361	0.3385830824
2362	0.3385660202
2363	0.3385482937
2364	0.3385282097
2365	0.3385117311
2366	0.3384966676
2367	0.3384731842
2368	0.3384511078
2369	0.3384306947
2370	0.3384096835
2371	0.3383924109
2372	0.3383622693
2373	0.3382888396
2374	0.3382645086
2375	0.3382506427
2376	0.3382363963
2377	0.338219046
2378	0.3381863352
2379	0.3381695638
2380	0.3381481728
2381	0.3381335623
2382	0.3381159983
2383	0.3380878668
2384	0.3380876606
2385	0.3380781788
2386	0.3380616104
2387	0.3380488529
2388	0.3380326148
2389	0.3380158845
2390	0.3380155543
2391	0.3379980932
2392	0.3379757201
2393	0.3379549009
2394	0.3379326129
2395	0.3379132061
2396	0.3378976841
2397	0.3378801582
2398	0.3378565561
2399	0.3378266169
2400	0.3378099724
2401	0.3377974386
2402	0.3377763123
2403	0.3377580048
2404	0.3377462567
2405	0.3377226801
2406	0.3377070552
2407	0.3376844403
2408	0.3376698198
2409	0.3376495064
2410	0.3376259769
2411	0.3376010457
2412	0.3375900911
2413	0.3375697807
2414	0.3375442036
2415	0.3375300013
2416	0.3375114754
2417	0.337494337
2418	0.3374825521
2419	0.3374696456
2420	0.3374484057
2421	0.3374310628
2422	0.3374190547
2423	0.3374030884
2424	0.3373903387
2425	0.3373723677
2426	0.3373484857
2427	0.3373274661
2428	0.3373086395
2429	0.3372958742
2430	0.337282039
2431	0.3372726815
2432	0.3372631828
2433	0.3372463381
2434	0.3372284068
2435	0.3372159052
2436	0.3371963123
2437	0.3371773015
2438	0.3371545913
2439	0.3371309343
2440	0.3371155914
2441	0.3370950432
2442	0.337079371
2443	0.337057291
2444	0.3370318626
2445	0.3370204464
2446	0.33699923
2447	0.33697491
2448	0.3369627071
2449	0.3369484447
2450	0.3369280744
2451	0.3369101652
2452	0.3368956038
2453	0.3368730836
2454	0.3368501716
2455	0.33683214
2456	0.3368130576
2457	0.3367939134
2458	0.3367798491
2459	0.3367556132
2460	0.3367420561
2461	0.3367206397
2462	0.3367040588
2463	0.3366856937
2464	0.3366729929
2465	0.3366642632
2466	0.336642042
2467	0.3366207315
2468	0.3365925973
2469	0.3365753156
2470	0.3365623986
2471	0.3365556916
2472	0.3365445216
2473	0.336528033
2474	0.3365092416
2475	0.3364826912
2476	0.3364623765
2477	0.336440822
2478	0.3364205416
2479	0.3364062651
2480	0.3363858269
2481	0.3363656268
2482	0.3363481505
2483	0.3363311079
2484	0.3363059112
2485	0.3362882667
2486	0.3362619047
2487	0.3362406352
2488	0.3362228777
2489	0.3362065165
2490	0.3361878379
2491	0.3361709672
2492	0.3361571514
2493	0.3361390516
2494	0.3361173015
2495	0.3361169549
2496	0.3360972595
2497	0.3360882403
2498	0.3360737534
2499	0.3360565882
2500	0.3360294967
2501	0.3360183478
2502	0.3359987819
2503	0.3359790746
2504	0.3359512207
2505	0.3359372289
2506	0.3359240674
2507	0.3359057503
2508	0.3358880502
2509	0.3358706619
2510	0.3358508505
2511	0.3358330834
2512	0.3358130319
2513	0.3357938065
2514	0.3357729653
2515	0.3357577485
2516	0.3357426597
2517	0.3357239036
2518	0.3357120468
2519	0.3356923673
2520	0.33567265
2521	0.3356605149
2522	0.3356487596
2523	0.3356239743
2524	0.3356100711
2525	0.3355959327
2526	0.3355800831
2527	0.3355659439
2528	0.3355496673
2529	0.3355293755
2530	0.3355114556
2531	0.3354917935
2532	0.335474585
2533	0.335465093
2534	0.3354445159
2535	0.3354263871
2536	0.3354128579
2537	0.3354019345
2538	0.3353881968
2539	0.3353790265
2540	0.3353626213
2541	0.3353425883
2542	0.3353199778
2543	0.3353015342
2544	0.3352726351
2545	0.3352511
2546	0.3352241504
2547	0.3351983541
2548	0.335179571
2549	0.3351673799
2550	0.335135008
2551	0.3351165379
2552	0.3350976109
2553	0.3350863843
2554	0.3350689014
2555	0.3350477787
2556	0.3350387604
2557	0.3350243081
2558	0.3350115411
2559	0.3349978703
2560	0.3349933982
2561	0.3349740038
2562	0.3349577437
2563	0.3349419704
2564	0.334888458
2565	0.3348683125
2566	0.3348580867
2567	0.3348408372
2568	0.3348245746
2569	0.3348072474
2570	0.3347912211
2571	0.3347851822
2572	0.3347647396
2573	0.3347448173
2574	0.3347261091
2575	0.3347109036
2576	0.3347021411
2577	0.3346845469
2578	0.3346631948
2579	0.3346491223
2580	0.3346323984
2581	0.3346195784
2582	0.3346130995
2583	0.3345920967
2584	0.3345797619
2585	0.3345718789
2586	0.3345552667
2587	0.3345428258
2588	0.3345256772
2589	0.3345062239
2590	0.3344767339
2591	0.3344613593
2592	0.3344426265
2593	0.3344209508
2594	0.334408125
2595	0.3343929044
2596	0.3343766334
2597	0.334356824
2598	0.3343437184
2599	0.334325028
2600	0.3342997495
2601	0.3342847868
2602	0.3342679471
2603	0.3342579047
2604	0.3342419054
2605	0.334229259
2606	0.334217142
2607	0.3342010826
2608	0.3341862516
2609	0.334162773
2610	0.3341472895
2611	0.3341286533
2612	0.3341120138
2613	0.3340944389
2614	0.3340764826
2615	0.3340558451
2616	0.3340313605
2617	0.334019573
2618	0.3340064535
2619	0.3339897433
2620	0.3339763906
2621	0.3339632456
2622	0.3339506756
2623	0.3339224633
2624	0.3338999833
2625	0.3338844128
2626	0.33387145
2627	0.3338544039
2628	0.3338381594
2629	0.3338328807
2630	0.3338193969
2631	0.3337993751
2632	0.3337823697
2633	0.3337641926
2634	0.3337552748
2635	0.3337239044
2636	0.3337082922
2637	0.3336949394
2638	0.3336831372
2639	0.3336691606
2640	0.3336519264
2641	0.3336312967
2642	0.3336244396
2643	0.3336121788
2644	0.3335987745
2645	0.333587037
2646	0.3335773178
2647	0.3335727406
2648	0.3335562204
2649	0.3335365314
2650	0.3335160865
2651	0.3335085523
2652	0.3334902745
2653	0.33347571
2654	0.3334641111
2655	0.3334467979
2656	0.3334361215
2657	0.3334142129
2658	0.3333987124
2659	0.3333828214
2660	0.3333667102
2661	0.3333521769
2662	0.3333246292
2663	0.3333230477
2664	0.3333062068
2665	0.3332940623
2666	0.333275084
2667	0.3332570743
2668	0.3332446213
2669	0.3332239977
2670	0.3332047708
2671	0.3331981285
2672	0.3331778013
2673	0.3331695225
2674	0.3331595409
2675	0.3331491831
2676	0.3331350809
2677	0.3331223821
2678	0.3331059545
2679	0.3330978074
2680	0.3330676006
2681	0.3330519071
2682	0.3330336279
2683	0.3330219813
2684	0.3330023239
2685	0.3329833648
2686	0.3329710148
2687	0.3329565649
2688	0.3329496874
2689	0.3329315409
2690	0.3329199698
2691	0.3328997259
2692	0.332886582
2693	0.3328654146
2694	0.332849151
2695	0.3328282689
2696	0.3328162516
2697	0.3328036214
2698	0.3327892997
2699	0.3327859368
2700	0.3327683042
2701	0.3327462406
2702	0.3327293525
2703	0.332708772
2704	0.332702433
2705	0.3326908343
2706	0.3326737483
2707	0.3326550602
2708	0.3326485464
2709	0.3326260712
2710	0.3326062752
2711	0.3325785144
2712	0.3325648072
2713	0.3325490256
2714	0.3325341698
2715	0.3325178963
2716	0.3324967331
